Date,Post ID,Network,Content Type,Sent by,Link,Post,Impressions,Organic Impressions,Viral Impressions,Non-viral Impressions,Fan Impressions,Fan Organic Impressions,Non-fan Impressions,Non-fan Organic Impressions,Reach,Organic Reach,Viral Reach,Non-viral Reach,Fan Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Answers,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Year,Positive reaction,Negative reaction,day_of_week,is_weekend,post_length,contains_question,num_hashtags,part_of_day_posted,Month,no of tags,Linked Content(?)
2023-06-20 17:22:00,253788558082460_6016306151830643,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6016306151830643/?type=3,"Life insurance: A parting gift that takes care of the final tab, ensuring your farewell party doesn't leave your loved ones singing the funeral expense blues.
Contact us at insure@stanbicibtc.com or dial 01 270 6801.
#ITCANBE",1968,1968,30,1938,1525,1525,443,443,1935,1935,29,1905,1489,3.96,4.03,78,21,21,11,0,0.0,46,46,9,0,2,52,39,28,21,7,0,0,30,9,26,1.0,2023,0.0,0.0,Tuesday,0,36,0,1,evening,Jun,2,Content has link(s)
2023-06-20 17:41:00,253788558082460_6016362848491640,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6016362848491640/?type=3,"Shielding your precious assets is a must-do!
Discover the ultimate love language for your assets in our latest blog post, packed with tips and tricks to safeguard them.
Visit https://bit.ly/StanbicIBTCBlog-Asset to delve into the world of asset protection.
#ITCANBE",4385,4385,27,4358,3794,3794,591,591,4357,4357,26,4324,3789,2.03,2.04,89,32,32,6,1,0.05,48,50,10,0,0,64,53,37,32,6,1,0,32,10,30,0.0,2023,0.0,0.0,Tuesday,0,39,0,1,evening,Jun,0,Content has link(s)
2023-06-21 09:07:00,253788558082460_6018714761589782,Facebook,Photo,Kemi Amoo,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6018714761589782/?type=3,"Where are the ladies? 
We invite you to join us for the third edition of the Ladies At The Table Empowerment Series (LATTES) 3.0.
Tell your friend to tell a friend.
Don't miss out!
#LATTES
#ITCANBE",2555,2555,15,2540,2132,2132,423,423,2487,2487,13,2477,2068,1.76,1.81,45,11,11,8,0,0.0,26,26,8,0,0,32,22,17,11,6,0,0,19,8,15,0.0,2023,0.0,0.0,Wednesday,0,36,1,2,morning,Jun,1,Content has link(s)
2023-06-21 19:28:00,253788558082460_6020418284752763,Facebook,Photo,Sophia Amuka,https://www.facebook.com/253788558082460/posts/6020418284752763/,"A Private Trust serves as a foundation for asset protection, preserving family wealth, and confidentiality. Let’s help you get started on this journey now! 
#WealthWednesday 
#ITCANBE",6355,6355,17,6338,5597,5597,758,758,4744,4744,16,4744,4173,2.25,3.01,143,43,43,5,0,0.0,95,95,43,0,0,105,84,48,43,5,0,0,63,42,42,0.0,2023,0.0,0.0,Wednesday,0,26,0,2,evening,Jun,2,Content has link(s)
2023-06-21 19:28:00,253788558082460_6020418158086109,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/6020418284752763/,"A Private Trust serves as a foundation for asset protection, preserving family wealth, and confidentiality. Let’s help you get started on this journey now! 
#WealthWednesday 
#ITCANBE",6283,6283,17,6266,5566,5566,717,717,4714,4714,16,4714,4173,2.21,2.95,139,43,43,5,0,0.0,91,91,41,0,0,103,84,48,43,5,0,0,61,40,41,0.0,2023,0.0,0.0,Wednesday,0,26,0,2,evening,Jun,0,Content has link(s)
2023-06-22 09:30:00,253788558082460_6022579121203346,Facebook,Photo,Sophia Amuka,https://www.facebook.com/253788558082460/posts/6022579121203346/,"Running a business is not for the faint-hearted. If you’re just starting, we applaud you. Here are some tips for you.
Got any other tips? Share in the comments, you might just be helping someone.
#SMETip
#ITCANBE",2205,2205,2,2203,1843,1843,362,362,2090,2090,2,2088,1789,3.08,3.25,68,15,15,5,0,0.0,48,48,20,0,0,49,33,19,15,5,0,0,34,19,24,0.0,2023,0.0,0.0,Thursday,0,37,1,2,morning,Jun,0,Content has link(s)
2023-06-22 13:35:00,253788558082460_6023241187803806,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6023241187803806/?type=3,"Operating your business without insurance in 2023? 👀 
Let us provide you with the #bestinsurancedeals to get your business covered. Send an email to insurancesolution@stanbicibtc.com or call 01 277 0394 to begin.​

#ITCANBE",5036,5036,175,4861,3972,3972,1064,1064,4714,4714,172,4560,3726,3.34,3.56,168,59,58,15,2,0.0,92,92,16,0,1,115,78,67,58,12,2,0,60,16,55,1.0,2023,1.0,0.0,Thursday,0,33,1,2,afternoon,Jun,3,Content has link(s)
2023-06-22 15:29:00,253788558082460_6023581304436461,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6023581304436461/?type=3,"When you invest in FGN Bonds, you lay the building blocks for a stable future. To learn more, click https://www.stanbicibtcstockbrokers.com/nigeriastockbroking/stockbroking/about-us/news/2023-FGN-Savings-Bond-Offer​

#Invest​
#ITCANBE​",6177,6177,27,6150,5426,5426,751,751,5856,5856,24,5825,5230,3.21,3.38,198,66,66,15,1,0.15,107,116,22,0,1,142,112,74,66,10,1,0,80,22,66,1.0,2023,0.0,0.0,Thursday,0,22,0,2,afternoon,Jun,1,Content has link(s)
2023-06-22 20:12:00,253788558082460_6024394807688444,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6024394807688444/?type=3,"Need your bank statement but no time to walk into a branch?​
We’ve got you covered. Log in to your Internet Banking portal to begin.​

#ITCANBE​",4436,4436,169,4267,3686,3686,750,750,4267,4267,163,4135,3601,2.48,2.58,110,46,46,5,2,0.0,57,57,19,0,0,79,62,50,46,5,2,0,36,18,32,0.0,2023,0.0,0.0,Thursday,0,26,1,1,evening,Jun,0,Content has link(s)
2023-06-22 21:02:00,253788558082460_6024528347675090,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/StanbicIBTC/photos/a.274142602713722/6024528347675090/?type=3,"With our Ladies At The Table Empowerment Series (LATTES), you can reach your greatest potential!
Don't miss out on the opportunity to connect with inspirational women, learn essential knowledge, and embark on a transforming journey toward empowerment. Click https://bit.ly/BookaseatatLATTES3 to reserve your spot.

#ITCANBE
#LATTES",2445,2445,7,2438,2192,2192,253,253,2360,2360,7,2350,2130,1.88,1.95,46,18,18,4,1,0.04,22,23,7,0,0,32,28,21,18,4,1,0,14,7,11,0.0,2023,0.0,0.0,Thursday,0,45,0,2,night,Jun,1,Content has link(s)
2023-06-23 09:59:00,253788558082460_575663758086310,Facebook,Photo,Blessing Ubah,https://www.facebook.com/575435231442496/posts/575663758086310,"With us as your Escrow agent, you can carry out business transactions with less risk. Visit https://www.stanbicibtctrustees.com/nigeriatrustees/trustees/trust-and-loan-agency to learn more or send an email to CallMe@stanbicibtc.com to get started.",4896,4896,119,4777,4247,4247,649,649,4597,4597,115,4451,3968,2.72,2.89,133,53,53,14,2,0.1,59,64,20,0,0,96,56,57,53,7,2,0,47,20,35,0.0,2023,0.0,0.0,Friday,0,29,0,0,morning,Jun,2,Content has link(s)
2023-06-23 17:29:00,253788558082460_575850678067618,Facebook,Photo,Blessing Ubah,https://www.facebook.com/575435231442496/posts/575850678067618,"Mark your calendars, Ibadan! 
The business masterclass is on its way to you. 
Register here for an opportunity that will change the course of your business - https://bit.ly/EnterpriseCampaign
#ITCANBE",3827,3827,0,3827,3368,3368,459,459,3827,3827,0,3840,3376,1.93,1.93,74,35,35,6,0,0.05,31,33,6,0,0,59,33,40,35,5,0,0,23,6,19,0.0,2023,0.0,0.0,Friday,0,29,0,1,evening,Jun,2,Content has link(s)
2023-06-24 11:55:00,253788558082460_576246664694686,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/576246664694686,"Remember, a strong business requires a strong leader. Take extra care of yourself this weekend. 💼💫​
Wishing you a restful and rejuvenating weekend!​

#ITCANBE",4797,4797,68,4729,4114,4114,683,683,4645,4645,66,4597,4039,2.65,2.73,127,52,51,7,1,0.0,67,67,28,0,0,93,51,56,52,6,1,0,49,28,36,0.0,2023,1.0,0.0,Saturday,1,24,0,1,morning,Jun,0,Content has link(s)
2023-06-24 13:11:00,253788558082460_576275288025157,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/576275288025157,"We know there’s so much more your business can do. Book a session with our experts today and let’s get you started on investing for your business.​
Visit https://bit.ly/StanbicIBTCInvestmentAdvisoryServices to learn more.​

#ITCANBE",4663,4663,21,4642,4012,4012,651,651,4219,4219,21,4188,3720,2.21,2.44,103,43,43,7,1,0.06,49,52,9,0,0,79,44,51,43,7,1,0,35,9,32,0.0,2023,0.0,0.0,Saturday,1,33,0,1,afternoon,Jun,2,Content has link(s)
2023-06-24 13:33:00,253788558082460_576283311357688,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/576283311357688,"Pay your mechanic, buy fuel, pay for oil change and keep track of all logistics costs.​
Get a Stanbic IBTC Car Maintenance Card to keep business moving, literally. Email CallMe@stanbicibtc.com to begin.​

#ITCANBE",3714,3714,5,3709,3257,3257,457,457,3678,3678,5,3672,3211,2.21,2.23,82,41,41,2,1,0.0,38,38,16,0,0,61,38,41,41,2,1,0,25,16,19,0.0,2023,0.0,0.0,Saturday,1,33,0,1,afternoon,Jun,1,Content has link(s)
2023-06-24 20:25:00,253788558082460_576456584673694,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/576456584673694,"Be smart and protect your business account at all costs! Remember that we will never call or email you to ask for your PIN or password.​
If you suspect your account has been compromised, call 0700 909 909 909 immediately!​

#ITCANBE",2834,2834,58,2776,2393,2393,441,441,2685,2685,55,2645,2325,2.58,2.72,73,37,37,4,1,0.0,31,31,2,0,0,58,31,39,37,4,1,0,22,2,20,0.0,2023,0.0,0.0,Saturday,1,41,0,1,evening,Jun,0,Content has link(s)
2023-06-25 12:00:00,253788558082460_576764294642923,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/576764294642923,"No matter the investment vehicle you choose, we’ve got you covered. Email CallMe@stanbicibtc.com to get started.​
#ITCANBE",5552,5552,12,5540,4829,4829,723,723,5470,5470,12,5456,4551,3.48,3.53,193,42,40,13,1,0.0,137,137,58,0,0,119,52,48,41,8,1,0,83,56,60,0.0,2023,2.0,0.0,Sunday,1,17,0,1,afternoon,Jun,1,Content has link(s)
2023-06-25 14:47:00,253788558082460_576834847969201,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/576834847969201,"Running your business without a plan? It shouldn’t be!​
Here is a simple outline you can follow. ​
#SMETip​
#ITCANBE",9607,9607,75,9532,8631,8631,976,976,8409,8409,74,8333,7592,3.62,4.14,348,67,66,14,3,0.0,264,264,130,0,0,216,113,74,67,10,3,0,164,125,110,0.0,2023,1.0,0.0,Sunday,1,20,1,2,afternoon,Jun,0,Content has link(s)
2023-06-25 15:30:00,253788558082460_576852527967433,Facebook,Photo,Kemi Amoo,https://www.facebook.com/575435231442496/posts/576852527967433,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend.
Click https://bit.ly/BookaseatatLATTES_3 to register.
#LATTES
#ITCANBE",3058,3058,0,3058,2640,2640,418,418,3041,3041,0,3041,2612,1.8,1.81,55,20,19,1,0,0.0,34,34,19,0,0,44,19,21,20,1,0,0,23,19,15,0.0,2023,1.0,0.0,Sunday,1,28,0,2,afternoon,Jun,1,Content has link(s)
2023-06-25 17:50:00,253788558082460_576912214628131,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/576912214628131,"What’s the best route for Karo Industries?​
Drop your answers in the comments.​
#ITCANBE",3739,3739,0,3739,3084,3084,655,655,3515,3515,0,3515,2929,3.72,3.95,139,15,15,18,0,0.0,106,106,20,0,0,76,24,31,15,17,0,0,60,19,58,0.0,2023,0.0,0.0,Sunday,1,14,1,1,evening,Jun,0,Content has link(s)
2023-06-26 09:55:00,253788558082460_577282214591131,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/577282214591131,"Your mindset sets the tone for your life!​
Think positive thoughts this week and #GoForIt💪 

#PowerUpMonday​
#ITCANBE",4210,4210,0,4210,3598,3598,612,612,3982,3982,0,3982,3455,2.26,2.39,95,46,45,7,0,0.0,42,42,15,0,0,72,41,50,45,5,0,0,31,15,25,0.0,2023,1.0,0.0,Monday,0,17,0,3,morning,Jun,0,Content has link(s)
2023-06-26 18:14:00,253788558082460_577499597902726,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/577499597902726,"Our dedicated team of investment banking specialists leverage deep sector insights to offer our clients innovative advisory, capital markets and financing solutions to drive growth.​
Click https://www.stanbicibtcbank.com/nigeriabank/corporate-and-investment  to learn more.​
#TrustedPartner​
#ITCANBE",4393,4393,5,4388,3750,3750,643,643,4120,4120,5,4120,3527,2.41,2.57,106,41,39,10,1,0.0,54,54,11,0,0,81,37,47,41,7,1,0,39,11,35,0.0,2023,2.0,0.0,Monday,0,32,0,2,evening,Jun,1,Content has link(s)
2023-06-27 11:14:00,253788558082460_577852177867468,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/577852177867468,"They give their today to grow your business, so why not ensure a future without worries for them? Move your employees to a Stanbic IBTC Pension Plan and get them set for retirement. Send an email to CallMe@stanbicibtc.com to get started.​
#ITCANBE",4662,4662,89,4573,3938,3938,724,724,4251,4251,85,4180,3612,3.07,3.36,143,48,47,19,1,0.0,75,75,17,0,0,92,45,55,48,9,1,0,46,16,39,0.0,2023,1.0,0.0,Tuesday,0,42,1,1,morning,Jun,2,Content has link(s)
2023-06-27 16:38:00,253788558082460_577994857853200,Facebook,Photo,Sophia Amuka,https://www.facebook.com/575435231442496/posts/577994857853200,"Our branches will be closed on Wednesday and Thursday this week due to the Eid-el Kabir holidays.
You can stay on top of your transactions by using any of our digital channels.
#ITCANBE",5855,5855,11,5844,5182,5182,673,673,5779,5779,11,5774,5191,3.14,3.18,184,60,58,14,1,0.0,109,109,26,0,0,127,64,65,60,10,1,0,68,26,55,0.0,2023,2.0,0.0,Tuesday,0,33,0,1,afternoon,Jun,0,Content has link(s)
2023-06-27 18:39:00,253788558082460_578044121181607,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/578044121181607,"To all the small business owners continually grinding and putting in the hard work, we see you and we appreciate you 💪🏾 
Tag any small business in the comments to appreciate them!​
#ITCANBE",2727,2727,0,2727,2219,2219,508,508,2619,2619,0,2619,2141,3.85,4.01,105,27,26,16,0,0.0,62,62,13,0,0,67,32,36,27,12,0,0,40,13,37,0.0,2023,1.0,0.0,Tuesday,0,33,0,1,evening,Jun,0,Content has link(s)
2023-06-29 12:11:00,253788558082460_579105277742158,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/579105277742158,"Repeat these words of affirmation and manifest your financial dreams into reality.🙏🏽 
#ITCANBE",5857,5857,26,5831,5067,5067,790,790,5647,5647,26,5626,4714,2.94,3.05,172,68,66,9,2,0.0,93,93,32,0,0,121,60,72,68,7,2,0,59,31,49,0.0,2023,2.0,0.0,Thursday,0,13,0,1,afternoon,Jun,0,Content has link(s)
2023-06-29 14:39:00,253788558082460_579170491068970,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/579170491068970,"Your employees are invaluable assets to your organisation. Prioritise their welfare with Stanbic IBTC Group Life Insurance today! Contact us at insure@stanbicibtc.com or call 01 270 6801 to build a better workplace for your team. 
#ITCANBE",2838,2838,0,2838,2426,2426,412,412,2838,2838,0,2863,2457,1.41,1.41,40,21,21,1,0,0.0,18,18,8,0,0,34,18,22,21,1,0,0,14,8,10,0.0,2023,0.0,0.0,Thursday,0,36,0,1,afternoon,Jun,2,Content has link(s)
2023-06-29 18:25:00,253788558082460_579273004392052,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/579273004392052,"Ladies! Mark the date on your calendar. The third edition of the Ladies At The Table Empowerment Series (LATTES) is here. 
Register now https://bit.ly/BookaseatatLATTES_3 you don't want to miss it for anything!

#LATTES
#ITCANBE",1177,1177,0,1177,1070,1070,107,107,1164,1164,0,1164,1046,1.1,1.12,13,7,7,0,0,0.0,6,6,3,0,0,10,7,6,6,0,0,0,5,3,3,0.0,2023,0.0,0.0,Thursday,0,34,0,2,evening,Jun,1,Content has link(s)
2023-06-30 09:31:00,253788558082460_579568461029173,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/579568461029173,"Our E-trade platform and Stockbroking App gives our clients real-time market information and the ability to buy or sell shares with a single click. Visit https://www.stanbicibtcstockbrokers.com/nigeriastockbroking/stockbroking/trading-platform to begin.
#GoForGrowth
#TrustedPartner
#ITCANBE",7373,7373,47,7326,6350,6350,1023,1023,7038,7038,44,6984,6107,3.0,3.14,221,71,67,28,2,0.11,112,120,33,0,0,138,67,84,71,17,2,0,71,33,60,0.0,2023,4.0,0.0,Friday,0,31,0,3,morning,Jun,2,Content has link(s)
2023-06-30 14:50:00,253788558082460_579692434350109,Facebook,Photo,Kemi Amoo,https://www.facebook.com/575435231442496/posts/579692434350109,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend to follow the conversation on our social media channels.​

#LATTES
#ITCANBE",1241,1241,22,1219,1118,1118,123,123,1241,1241,22,1256,1152,2.1,2.1,26,6,6,2,1,0.0,17,17,7,0,0,19,10,7,6,2,1,0,14,7,10,0.0,2023,0.0,0.0,Friday,0,33,0,2,afternoon,Jun,1,Content has link(s)
2023-06-30 15:51:00,253788558082460_579722231013796,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/579722231013796,"Your retirement deserves more than just a benefit; it deserves financial freedom. A pension plan opens the door to a consistent income stream, peace of mind, and the ability to embrace the lifestyle you've always dreamt of. Begin your incredible journey towards an amazing future at www.stanbicibtcpension.com. 
#ITCANBE",4290,4290,201,4089,3547,3547,743,743,4135,4135,196,3948,3402,2.21,2.3,95,45,43,6,4,0.02,39,40,15,0,0,76,42,53,45,6,4,0,31,14,24,0.0,2023,2.0,0.0,Friday,0,48,0,1,afternoon,Jun,2,Content has link(s)
2023-06-30 17:10:00,253788558082460_579757351010284,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/579757351010284,"Keep your money in check even when you travel out.
Stay tuned for our Twitter Spaces conversation on Wednesday, 19 July 2023. Set a reminder here -https://bit.ly/JoinOurTwitterSpace

#ITCANBE",3455,3455,54,3401,2899,2899,556,556,3450,3450,54,3412,2851,2.17,2.17,75,30,30,12,2,0.03,30,31,9,0,0,54,29,38,30,7,2,0,21,9,18,0.0,2023,0.0,0.0,Friday,0,28,0,1,evening,Jun,0,Content has link(s)
2023-06-30 20:00:00,253788558082460_579823711003648,Facebook,Photo,Kemi Amoo,https://www.facebook.com/575435231442496/posts/579823711003648,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend to follow the conversation on our social media channels.​

#LATTES
#ITCANBE",2454,2454,13,2441,2045,2045,409,409,2418,2418,13,2408,1977,2.28,2.32,56,21,19,10,1,0.0,24,24,12,0,0,43,18,27,21,7,1,0,19,12,11,0.0,2023,2.0,0.0,Friday,0,33,0,2,evening,Jun,2,Content has link(s)
2023-07-01 15:02:00,253788558082460_580344147618271,Facebook,Photo,Damilare Oyekanmi,https://www.facebook.com/575435231442496/posts/580344147618271,"#MoneyManagement Tip 1:​
Want to take control of your finances? Start by tracking your spending.​
#ITCANBE",4193,4193,36,4157,3590,3590,603,603,4173,4173,36,4127,3549,2.41,2.42,101,36,34,12,2,0.0,51,51,15,0,0,72,35,41,36,5,2,0,35,15,32,0.0,2023,2.0,0.0,Saturday,1,16,1,2,afternoon,Jul,0,Content has link(s)
