Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),Year,part_of_day_posted,Month,day_of_week,is_weekend,post_length,contains_question,num_hashtags,no of tags,Linked Content(?)
2023-04-19 20:00:00,7054529246303502336,LinkedIn,Video,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7054529246303502336,"Monitor your stocks portfolio and track the status of your stocks orders with the Stanbic IBTC Mobile App. 
Download the Stanbic IBTC Mobile App now to begin.
#invest
#TrustedBroker
#ITCANBE
",571,571,1.05,6,5,5,0,0,0.18,1,1,2023,evening,Apr,Wednesday,0,30,0,3,1,No linked content
2023-04-20 09:00:00,7054725398646915073,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7054725398646915073,"Don't miss out on the biggest event of the year - Bloom Conference 1.0, happening live on the Stanbic IBTC Events App! 

Visit https://lnkd.in/dA-jS3jp to download the Stanbic IBTC Events app to register.

#GoBloom
#ITCANBE
",370,370,0.81,3,2,2,0,0,0.27,1,1,2023,morning,Apr,Thursday,0,35,0,2,2,No linked content
2023-04-20 13:19:00,7054790698423771136,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7054790698423771136,"Your goods deserve to be covered.​
With our Goods-In-Transit insurance plan, you are assured of protection against loss or damage while your goods are in transit.​
Email insurancesolution@stanbicibtc.com or call 01 277 0394 to sign up.​
#ITCANBE​
#BestInsuranceDeals",252,252,0.79,2,2,2,0,0,0.0,0,0,2023,afternoon,Apr,Thursday,0,38,0,2,1,No linked content
2023-04-20 13:45:00,7054796794739761152,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7054796794739761152,"We will not be open tomorrow Friday and Monday next week because of the holidays!
You can stay on top of transactions with our alternative channels like mobile app, USSD, and Internet Banking.
#ITCANBE",375,375,1.87,7,5,5,0,0,0.53,2,2,2023,afternoon,Apr,Thursday,0,34,0,1,0,No linked content
2023-04-20 15:01:00,7054816040618196993,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7054816040618196993,"Bringing hope and continually driving growth is what we do.
In line with our mission to make dreams possible, the Stanbic IBTC Stockbrokers team renovated the multipurpose hall, among other donations to the Christ the Light Orphanage Home in Akute, Ogun State.

#ITCANBE
",573,573,3.84,22,11,11,0,0,1.92,11,11,2023,afternoon,Apr,Thursday,0,43,0,1,1,No linked content
2023-04-20 18:00:00,7054861305450573824,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7054861305450573824,"Did you know that 97% of the water on earth is salt water and not suitable for drinking? Therefore, we must not waste what we have so that there will be enough for everyone.
Respond with a 💙 if you commit to conserving water henceforth.
#ITCANBE
",289,289,2.08,6,3,3,0,0,1.04,3,3,2023,evening,Apr,Thursday,0,46,1,1,0,No linked content
2023-04-21 08:00:00,7055072820371816448,LinkedIn,Video,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7055072820371816448,"May this season be marked with happiness and answered prayers.
Happy Eid-el-Fitr, from your one stop financial services partner.
#Eidelfitr
#ITCANBE
",1291,1291,2.56,33,19,19,1,0,1.01,13,13,2023,morning,Apr,Friday,0,21,0,2,0,No linked content
2023-04-21 09:00:00,7055087791474417664,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7055087791474417664,"Nigeria is our home and we drive her growth. As an organisation, we are fully committed to building environmental resilience and reducing Greenhouse Gas (GHG) emissions associated with our operations.
#ITCANBE
",929,929,3.01,28,11,11,0,0,1.83,17,17,2023,morning,Apr,Friday,0,31,0,1,1,No linked content
2023-04-21 12:01:00,7055133081233481728,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7055133081233481728,"Close your eyes and imagine relaxing by the blue, calm waters of the Maldives 😁 
Now open your eyes and open a mutual funds account to make this imagination a reality.
Visit https://lnkd.in/dRXcBs2 to get started.
#NeverStopInvesting
#ITCANBE
",461,461,2.39,11,6,6,1,0,0.87,4,4,2023,afternoon,Apr,Friday,0,38,0,2,2,No linked content
2023-04-21 16:01:00,7055193507304513536,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7055193507304513536,"Did you know you can use your Retirement Savings Account to fund your home loan? Take advantage of this opportunity to invest in your future while making your dream home a reality. Visit https://lnkd.in/dASbfHCz today to learn more!
#ITCANBE
",464,464,2.8,13,7,7,0,0,1.29,6,6,2023,afternoon,Apr,Friday,0,39,1,1,1,No linked content
2023-04-21 17:31:00,7055216525120614400,LinkedIn,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7055216525120614400,"#Throwback to amazing moments in the Reward4Saving 2.0 Grand Finale where we crowned our grand prize winners.
7 people won 2 million naira.
7 people won 1 million naira.
70 people won 100,000 naira.
This could be you next time 🤑 deposit N10,000 in a new or existing savings account or @ease wallet to qualify.
#Reward4Saving
#ITCANBE
",4568,4568,4.09,187,110,110,3,1,1.6,73,73,2023,evening,Apr,Friday,0,57,0,3,2,No linked content
2023-04-22 08:00:00,7055435081527549952,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7055435081527549952,"We are all responsible for this one planet. Let’s play our part to protect it.

#EarthDay
#ITCANBE
",465,465,1.72,8,3,3,0,0,1.08,5,5,2023,morning,Apr,Saturday,1,17,0,2,0,No linked content
2023-04-22 14:01:00,7055525686312091648,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7055525686312091648,"Now that the rains are here, ensure you dispose your waste properly and not in the drainage. The environment depends on this!
#ITCANBE
",419,419,2.39,10,3,3,6,0,0.24,1,1,2023,afternoon,Apr,Saturday,1,23,0,1,0,No linked content
2023-04-22 16:00:00,7055555908784857088,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7055555908784857088,"Can’t remember your Mobile App password? No need to worry!
Simply reset your password with these easy steps.
Visit your App store to download the Stanbic IBTC Super App now.
#ITCANBE",488,488,2.87,14,7,7,2,0,1.02,5,5,2023,afternoon,Apr,Saturday,1,31,1,1,1,No linked content
2023-04-23 09:01:00,7055812550617161728,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7055812550617161728,"Are you guilty of this or should we face front? 😄 

#ITCANBE​
",758,758,2.77,21,13,13,0,0,1.06,8,8,2023,morning,Apr,Sunday,1,12,1,1,0,No linked content
2023-04-23 15:07:00,7055904901184335872,LinkedIn,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7055904901184335872,"A virtual standing ovation to the new millionaire in the #Reward4Saving Grand Finale! 💃🕺
You too can be a winner🤑.  Just deposit a sum of N10,000 in a new or existing savings account or @ease wallet to qualify.
#ITCANBE
",799,799,2.75,22,7,7,2,0,1.63,13,13,2023,afternoon,Apr,Sunday,1,39,0,2,2,No linked content
2023-04-24 08:00:00,7056159836379521024,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7056159836379521024,"Little steps taken every day are important; do not take them for granted.
Type YES if you agree.
Have a goal-smashing week ahead. 

#ITCANBE
#PowerUpMonday
",765,765,3.66,28,16,16,3,3,0.78,6,6,2023,morning,Apr,Monday,0,25,0,2,0,No linked content
2023-04-24 11:00:00,7056205161844609024,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7056205161844609024,"From accessing funds to getting the right business partners and resources to run your business, we have innovative solutions tailored to help you grow beyond limitations. 
Visit https://lnkd.in/dcQyMAk8 to get started.
#ITCANBE
",336,336,0.3,1,1,1,0,0,0.0,0,0,2023,morning,Apr,Monday,0,32,0,1,1,No linked content
2023-04-24 14:30:00,7056257990684753921,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7056257990684753921,"Your future is not going to prepare for itself.
Take the steps today to get ready for an extraordinary future.
Visit www.stanbicibtcpension.com to get started.
#ITCANBE
",470,470,1.91,9,5,5,0,0,0.85,4,4,2023,afternoon,Apr,Monday,0,26,0,1,2,No linked content
2023-04-25 08:42:00,7056532789180928001,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7056532789180928001,"The journey to zero malaria starts with a commitment to protect ourselves and diagnose and treat malaria early. ​
#WorldMalariaDay​
#ITCANBE​",256,256,0.78,2,1,1,0,0,0.39,1,1,2023,morning,Apr,Tuesday,0,21,0,2,0,No linked content
2023-04-25 10:34:00,7056560974354407425,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7056560974354407425,"Here are easy ways to prevent malaria.​
Know any more? Please share in the comments.​
#ITCANBE",337,337,2.67,9,5,5,0,1,0.89,3,3,2023,morning,Apr,Tuesday,0,16,1,1,0,No linked content
2023-04-25 11:30:00,7056575070307069952,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7056575070307069952,"As the pioneer custody business and largest custodian of non-pension assets in Nigeria, we combine decades of experience with innovation to provide world-class safekeeping, trade settlements and security lending services.​
Click https://lnkd.in/d5kh5Kc4 to step into a world of possibilities.​
#GoForGrowth​
#TrustedPartner​
#ITCANBE",412,412,1.46,6,4,4,0,1,0.24,1,1,2023,morning,Apr,Tuesday,0,42,0,3,1,No linked content
2023-04-25 12:00:00,7056582635682242560,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7056582635682242560,"If you’re wondering what it takes to turn a fashion dream into a blooming business then come and be inspired by the award-winning Sandrah Tubobereni.​
Visit https://lnkd.in/dA-jS3jp to download the Stanbic IBTC Events app to register.​
#GoBloom​
#ITCANBE",384,384,1.82,7,4,4,0,0,0.78,3,3,2023,afternoon,Apr,Tuesday,0,38,0,2,2,No linked content
2023-04-25 15:18:00,7056632195725082624,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7056632195725082624,"Shine your eye oo.​
Be careful not to click any link or download any file you are not sure about.​
#ITCANBE​",475,475,2.74,13,6,6,1,1,1.05,5,5,2023,afternoon,Apr,Tuesday,0,21,0,1,0,No linked content
2023-04-25 16:59:00,7056658006557544449,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7056658006557544449,"Sola David-Borha will be giving the keynote address at the Bloom Conference 1.0. Secure your spot now to glean priceless insights from this powerhouse!
Click https://lnkd.in/dA-jS3jp to download the Stanbic IBTC Events app to register.

#GoBloom
#ITCANBE",312,312,2.56,8,4,4,0,0,1.28,4,4,2023,afternoon,Apr,Tuesday,0,37,0,2,2,No linked content
2023-04-25 18:00:00,7056673323056775168,LinkedIn,Video,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7056673323056775168,"No matter the dreams, with Stanbic IBTC, IT CAN BE.
To our beneficiaries, we are proud of you and can’t wait to see you change the world.
Cheers to greater heights!
#StanbicIBTCUniversityScholarship
",674,674,2.97,20,9,9,2,0,1.34,9,9,2023,evening,Apr,Tuesday,0,32,0,1,1,No linked content
2023-04-26 09:00:00,7056899786368507904,LinkedIn,Video,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:ugcPost:7056899786368507904,"Shop and Connect!
Come experience the best of both worlds at Bloom Conference 1.0!
Here are some of our exhibitors; we've got a lot in store for you. 😉
Click https://lnkd.in/dA-jS3jp to download the Stanbic IBTC Events app to register.
#GoBloom
#ITCANBE",378,378,2.12,8,4,4,0,0,1.06,4,4,2023,morning,Apr,Wednesday,0,42,0,2,2,No linked content
2023-04-26 15:02:00,7056990912475766784,LinkedIn,Video,Stanbic IBTC,Damilare Oyekanmi,https://linkedin.com/feed/update/urn:li:ugcPost:7056990912475766784,"Get ready to witness history in the making as talented superstars in music, dance, fashion and tech, take home a whopping N32 million naira prize! Tune in to Silverbird television and SoundCity for the electrifying Stanbic IBTC FUZE Talent show. You don't want to miss this!

#IgniteYourFUZE​
#ITCANBE",953,953,1.68,16,10,10,0,0,0.63,6,6,2023,afternoon,Apr,Wednesday,0,48,0,2,1,No linked content
2023-04-26 17:06:00,7057022060673273858,LinkedIn,Document,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:ugcPost:7057022060673273858,"Say goodbye to loan repayment worries – Stanbic IBTC Credit Life Assurance has you covered.
Now make that call or send us an email today.
#ITCANBE
",1438,1438,18.08,260,9,9,0,0,17.45,251,251,2023,evening,Apr,Wednesday,0,26,0,1,0,No linked content
2023-04-26 17:09:00,7057023008648945665,LinkedIn,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7057023008648945665,"Ladies, it's time to rise and shine! Join us at the Bloom Conference 1.0 and take your life to the next level. 
Download the app on https://lnkd.in/dA-jS3jp  and register today!
#GoBloom
#ITCANBE
",307,307,0.65,2,0,0,0,0,0.65,2,2,2023,evening,Apr,Wednesday,0,32,0,2,2,No linked content
2023-04-26 18:05:00,7057036944475660288,LinkedIn,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7057036944475660288,"Don't let stock withdrawals stress you out. The upgraded Stocks module on the Stanbic IBTC Mobile App makes it easier than ever to access your funds. Watch the video and withdraw your funds in no time!
#Invest
#TrustedBroker
#ITCANBE
",440,440,0.68,3,0,0,1,0,0.45,2,2,2023,evening,Apr,Wednesday,0,39,0,3,1,No linked content
2023-04-27 14:56:00,7057351767214235648,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7057351767214235648,"Are you ready to dominate your industry? Join Mojibade Sosanya and other trailblazing women to learn what it takes to bloom your business ideas into an empire.
Click https://lnkd.in/dA-jS3jp to download the Stanbic IBTC Events app to register.
#GoBloom
#ITCANBE
",291,291,1.03,3,3,3,0,0,0.0,0,0,2023,afternoon,Apr,Thursday,0,40,1,2,2,No linked content
2023-04-27 15:10:00,7057355209533980672,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7057355209533980672,"Get your tech on with our all-female lineup of digital champions!
Whether you're a beginner or an expert, there’s something for everyone. 😉 
Visit https://lnkd.in/d7NDCVSZ to reserve a spot!
#StanbicIBTCWomenInTech
#DigitalSkills4Life
#ITCANBE
",996,996,8.13,81,33,33,2,5,4.12,41,41,2023,afternoon,Apr,Thursday,0,32,0,3,1,No linked content
2023-04-27 16:21:00,7057373214712209408,LinkedIn,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7057373214712209408,"At Stanbic IBTC, we believe that our responsibility goes beyond just financial services, but also extends to taking care of our community.
#ITCANBE
",1030,1030,2.52,26,14,14,2,1,0.87,9,9,2023,afternoon,Apr,Thursday,0,23,0,1,1,No linked content
2023-04-27 21:42:00,7057453965017329664,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7057453965017329664,"Make your money bloom with the right investments. Get all the insights you need from this Fireside Chat at the Bloom Conference 1.0.
Click https://lnkd.in/dA-jS3jp to download the Stanbic IBTC Events app to register.

#GoBloom
#ITCANBE",234,234,2.14,5,1,1,0,0,1.71,4,4,2023,night,Apr,Thursday,0,36,0,2,2,No linked content
2023-04-28 13:22:00,7057690421799329793,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7057690421799329793,"Good news for savers: the rewards keep on coming! Start your savings journey with @easewallet to qualify!
#ITCANBE
",221,221,0.9,2,1,1,0,0,0.45,1,1,2023,afternoon,Apr,Friday,0,18,0,1,1,No linked content
2023-04-28 16:12:00,7057733244120637440,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:share:7057733244120637440,"Our branches will not be open on Monday next week because of the public holidays.
You can stay on top of transactions with our alternative channels like mobile app, USSD, and Internet Banking.
#ITCANBE",328,328,2.74,9,4,4,0,0,1.52,5,5,2023,afternoon,Apr,Friday,0,34,0,1,0,No linked content
2023-04-28 16:34:00,7057738742286962689,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7057738742286962689,"Ladies, let's level up our digital game and learn from the best in the business!
If you want to benefit from Adora Nwodo  expertise in the digital world, be sure to join us at the #StanbicIBTCWomenInTech webinar.
Visit https://lnkd.in/d7NDCVSZ to reserve a spot!
#DigitalSkills4Life.
#ITCANBE",967,967,3.62,35,20,20,0,3,1.24,12,12,2023,afternoon,Apr,Friday,0,45,0,3,1,No linked content
2023-04-28 18:24:00,7057766430364065792,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:share:7057766430364065792,"You deserve an opportunity to live a full and rewarding life.
Learn the ropes from other women who have walked the walk at the Bloom Conference 1.0.
Click https://lnkd.in/dA-jS3jp to download the Stanbic IBTC Events app to register.
#GoBloom
#ITCANBE
",513,513,5.26,27,12,12,0,0,2.92,15,15,2023,evening,Apr,Friday,0,40,0,2,2,No linked content
2023-04-30 07:10:00,7058321590253404161,LinkedIn,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:7058321590253404161,"Just three days until the Bloom Conference 1.0! Are you excited? 
We can't wait to connect with you. 
Download the app on https://lnkd.in/dA-jS3jp to register now!.
#GoBloom
#ITCANBE
",670,670,4.63,31,2,2,0,0,4.33,29,29,2023,morning,Apr,Sunday,1,28,1,2,2,No linked content
