Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves,Year,no of tags,part_of_day_posted,day_of_week,is_weekend,post_length,contains_question,num_hashtags,Month
2023-06-16 13:53:00,17962236686356684,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtjUwwHsN1h/,"Embrace the power of limitless potential.
With Stanbic IBTC Bond Fund as your ally, you can soar to new heights.
Visit https://bit.ly/BondFundInvestment  to begin.
#InvestForMore
#GoForIt
#ITCANBE",928,928,841,841,2.48,2.73,23,20,20,1,2,2023,1,afternoon,Friday,0,27,0,3,Jun
2023-06-16 15:23:00,18031310659518889,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ctje4AFNjrU/,"In our unwavering commitment to the well-being and care of patients at the Primary Health Care Centre in Agbara, Ogun State, the Stanbic IBTC Investment Banking Team has taken a step forward by distributing vital medical equipment and other essential facilities to this centre.
#ITCANBE",804,804,751,751,2.99,3.2,24,16,16,8,0,2023,1,afternoon,Friday,0,45,0,1,Jun
2023-06-16 18:02:00,17990675372078958,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtjxQYhs04K/,"With the FGN Savings Bond, backed by the full faith of the Federal Government, your investment aspirations find a secure and reliable pathway. Send an email CallMe@stanbicibtc.com to begin.
#ITCANBE",630,630,567,567,2.22,2.47,14,10,10,3,1,2023,1,evening,Friday,0,30,0,1,Jun
2023-06-16 19:46:00,17922559757642977,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ctj9KPTMo4Z/,"Don’t tell me you are trying to remember your dad’s birthday. 😏 
#ITCANBE",3950,3950,3745,3745,3.19,3.36,126,89,89,30,7,2023,0,evening,Friday,0,13,0,1,Jun
2023-06-17 11:35:00,18023920879506546,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtlpwspMKdL/,"Stay sharp and beat those scammers at their own game.
If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com.​
#ScamAlert​
#ITCANBE",850,850,806,806,2.82,2.98,24,17,17,5,2,2023,0,morning,Saturday,1,33,0,2,Jun
2023-06-17 12:58:00,18251793079094251,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtlzQmkskQv/,"Invest in your future today by trading in the Nigerian stock market.
Take the first step by opening a stockbroking account with Stanbic IBTC Stockbrokers. Visit the link in our bio and click on ‘Open a Stockbroking Account’ to get started.
#Invest
#ITCANBE",935,935,890,890,2.78,2.92,26,21,21,4,1,2023,1,afternoon,Saturday,1,43,0,2,Jun
2023-06-17 15:18:00,17993966254843542,Instagram,Carousel,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtmDTHgMIA2/,"Ready to break through limitations and take your export business to new heights? Look no further! 
Hop on over to https://bit.ly/StanbicIBTCBCCProducts  now.
#ITCANBE",805,805,628,628,2.11,2.71,17,9,9,8,0,2023,2,afternoon,Saturday,1,23,1,1,Jun
2023-06-18 08:24:00,17978044883114564,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ctn4taVNUgG/,"Dear Dads, thank you for always being there. Your unwavering love, guidance, and sacrifices have shaped us to be better every day.
Happy Father's Day 💙
#ITCANBE",1293,1293,1191,1191,3.94,4.28,51,46,46,2,3,2023,0,morning,Sunday,1,27,0,1,Jun
2023-06-18 11:25:00,18294404206097598,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtoNaaQtSjG/,"Looking to keep the banter flowing with dad?
Dial *909*1# to buy instant airtime now.
#ITCANBE",735,735,675,675,1.5,1.63,11,10,10,1,0,2023,1,morning,Sunday,1,16,1,2,Jun
2023-06-18 15:53:00,17880783917884722,Instagram,Carousel,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtosG04selj/,"Fathers are awesome, that’s all we can say 😊
Let us know which of these best portrays your dad.
#ITCANBE",3228,3228,2627,2627,1.92,2.36,62,52,52,7,3,2023,0,afternoon,Sunday,1,20,0,1,Jun
2023-06-19 08:37:00,18348323011067276,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ctqe-w4MnoL/,"Remember, you are your only competitor!
Keep being YOU and MORE 😉 
 #ITCANBE",783,783,723,723,2.55,2.77,20,19,19,0,1,2023,0,morning,Monday,0,13,0,1,Jun
2023-06-19 10:52:00,17990054654080396,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ctqub3NtqEn/,"Join us in witnessing the remarkable music, dance, fashion, and tech talents as they take the world by storm. Don't miss out on the electrifying Stanbic IBTC FUZE Talent Hunt! 
Visit the link in our bio and click on 'Fuze Talent Hunt' to watch now!
#ITCANBE",5728,5728,5472,5472,2.25,2.36,129,120,120,4,5,2023,2,morning,Monday,0,46,0,1,Jun
2023-06-19 13:31:00,18092074771338539,Instagram,Photo,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/CtrAoP-NgWg/,"Unlock the Power of Bonds: Your Pathway to Stable Investments!
If you're curious about investing in bonds, our latest blog post has got you covered! Gain insights on how to make the most of this reliable investment option.
Visit https://bit.ly/StanbicIBTCBlog-Bond to discover the secrets of a successful bond investment.
#ITCANBE",882,882,810,810,4.2,4.57,37,18,18,19,0,2023,0,afternoon,Monday,0,50,0,1,Jun
2023-06-20 17:41:00,18084210538358928,Instagram,Photo,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/CtuCCHhAG6x/,"Shielding your precious assets is a must-do!
Discover the ultimate love language for your assets in our latest blog post, packed with tips and tricks to safeguard them.
Visit https://bit.ly/StanbicIBTCBlog-Asset to delve into the world of asset protection.
#ITCANBE",660,660,611,611,2.12,2.29,14,12,12,0,2,2023,0,evening,Tuesday,0,39,0,1,Jun
2023-06-20 18:10:00,18051282730440982,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtuFWy9thN1/,"Here's how you can sell your owned stocks on the Stanbic IBTC Mobile App. All you have to do is follow the steps in the videos and voila! We will take care of the rest for you.
#Invest
#TrustedBroker
#ITCANBE",813,813,743,743,2.34,2.56,19,15,15,4,0,2023,1,evening,Tuesday,0,40,0,3,Jun
2023-06-20 20:25:00,17960974094573251,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtuUzfQtA7b/,"Life insurance: A parting gift that takes care of the final tab, ensuring your farewell party doesn't leave your loved ones singing the funeral expense blues.
Contact us at insure@stanbicibtc.com or dial 01 270 6801.
#ITCANBE",854,854,770,770,4.33,4.81,37,19,19,17,1,2023,1,evening,Tuesday,0,36,0,1,Jun
2023-06-21 09:07:00,17959785617548894,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/CtvsFd_MvNn/,"Where are the ladies? 
We invite you to join us for the third edition of the Ladies At The Table Empowerment Series (LATTES) 3.0.
Tell your friend to tell a friend.
Don't miss out!
#LATTES
#ITCANBE",1067,1067,947,947,3.19,3.59,34,21,21,9,4,2023,1,morning,Wednesday,0,36,1,2,Jun
2023-06-21 19:28:00,18018960265607199,Instagram,Carousel,stanbicibtc,Sophia Amuka,https://www.instagram.com/p/CtwzHbmMB9h/,"A Private Trust serves as a foundation for asset protection, preserving family wealth, and confidentiality. Let’s help you get started on this journey now! 
#WealthWednesday 
#ITCANBE",1225,1225,951,951,3.92,5.05,48,23,23,21,4,2023,2,evening,Wednesday,0,26,0,2,Jun
2023-06-22 09:30:00,18146374213295861,Instagram,Carousel,stanbicibtc,Sophia Amuka,https://www.instagram.com/p/CtyTcOst07o/,"Running a business is not for the faint-hearted. If you’re just starting, we applaud you. Here are some tips for you.
Got any other tips? Share in the comments, you might just be helping someone.
#SMETip
#ITCANBE",844,844,623,623,3.2,4.33,27,16,16,7,4,2023,0,morning,Thursday,0,37,1,2,Jun
2023-06-22 13:26:00,17971013600434260,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtyucYGNP0h/,"Operating your business without insurance in 2023? 👀 
Let us provide you with the #bestinsurancedeals to get your business covered. Send an email to insurancesolution@stanbicibtc.com or call 01 277 0394 to begin.​

#ITCANBE",969,969,900,900,2.27,2.44,22,18,18,3,1,2023,3,afternoon,Thursday,0,33,1,2,Jun
2023-06-22 16:26:00,17963657318584137,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtzDChxsfUy/,"When you invest in FGN Bonds, you lay the building blocks for a stable future. 
Visit the link in our bio and click on 'FGN Bonds Offer' to learn more.
#Invest
#ITCANBE",565,565,498,498,2.48,2.81,14,10,10,4,0,2023,1,afternoon,Thursday,0,32,0,2,Jun
2023-06-22 16:37:00,18222558238239528,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtzETGhtWna/,"#Throwback to when the kids ‘blue’ us away with their energy and fun at the Blue Kids Children’s Day Party 🎉 🎈 🎊 
We can’t wait for next year’s edition 😉 
#ITCANBE
#BlueKids",2756,2756,2424,2424,2.69,3.05,74,61,61,8,5,2023,0,afternoon,Thursday,0,33,0,3,Jun
2023-06-22 19:47:00,17959868387545615,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/CtzaCsAMp6u/,"Need your bank statement but no time to walk into a branch?​
We’ve got you covered. Log in to your Internet Banking portal to begin.​

#ITCANBE​",690,690,650,650,2.32,2.46,16,13,13,1,2,2023,1,evening,Thursday,0,26,1,1,Jun
2023-06-22 21:04:00,18205735495300795,Instagram,Photo,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Ctzi4a7s5Aa/,"With our Ladies At The Table Empowerment Series (LATTES), you can reach your greatest potential!
Don't miss out on the opportunity to connect with inspirational women, learn essential knowledge, and embark on a transforming journey toward empowerment. Visit the link in our bio and click on 'LATTES 3.0' to reserve your spot.

#ITCANBE
#LATTES",310,310,280,280,3.87,4.29,12,10,10,1,1,2023,1,night,Thursday,0,54,0,2,Jun
2023-06-23 10:05:00,17982246323270638,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct08OzMt5oR/,"As your Escrow agent, we will assist in facilitating business transactions by holding documents or funds on behalf of both transacting parties until Specific pre-agreed terms and conditions are fulfilled.
Visit https://bit.ly/StanbicibtcEscrowService  to learn more or send an email to CallMe@stanbicibtc.com to get started.
#ITCANBE",702,702,640,640,3.7,4.06,26,20,20,4,2,2023,2,morning,Friday,0,45,0,1,Jun
2023-06-23 10:41:00,18069386485380630,Instagram,Video,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Ct1AVGttM4c/,"Preserve cherished memories of your loved ones and create unforgettable farewells with the Stanbic IBTC Sunset Benefit Plan. Explore further in the latest episode of our insightful series on 'Chemistry of Wealth.' Listen now at https://bit.ly/ChemistryOfWealthPodcast
#ITCANBE",1058,1058,966,966,2.36,2.59,25,20,20,3,2,2023,2,morning,Friday,0,37,0,1,Jun
2023-06-23 12:42:00,17910090617698480,Instagram,Video,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Ct1ON6_t8Y6/,"At Stanbic IBTC, we believe in running our business with Humanity. Join us in making a positive impact by transforming the lives of children without limbs, restoring their physical abilities, and igniting their hopes, aspirations, and dreams. 
Watch the full video on our YouTube channel - youtube.com/@StanbicIBTC

#ITCANBE
#Together4ALimb",1207,1207,1124,1124,3.15,3.38,38,35,35,1,2,2023,1,afternoon,Friday,0,49,0,2,Jun
2023-06-23 17:29:00,17989399748094090,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct1vC1hs-F9/,"Mark your calendars, Ibadan! 
The business masterclass is on its way to you. 
Register here for an opportunity that will change the course of your business - https://bit.ly/EnterpriseCampaign
#ITCANBE",460,460,419,419,2.39,2.63,11,11,11,0,0,2023,2,evening,Friday,0,29,0,1,Jun
2023-06-24 11:55:00,17957600327616269,Instagram,Photo,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Ct3tnTWMSK2/,"Remember, a strong business requires a strong leader. Take extra care of yourself this weekend. 💼💫​
Wishing you a restful and rejuvenating weekend!​

#ITCANBE​",549,549,494,494,2.0,2.23,11,10,10,1,0,2023,0,morning,Saturday,1,24,0,1,Jun
2023-06-24 13:11:00,18003777298874281,Instagram,Photo,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Ct32UCaMmgk/,"We know there’s so much more your business can do. Book a session with our experts today and let’s get you started on investing for your business.​
Visit https://bit.ly/StanbicIBTCInvestmentAdvisoryServices to learn more.​

#ITCANBE​",665,665,608,608,3.31,3.62,22,13,13,8,1,2023,2,afternoon,Saturday,1,33,0,1,Jun
2023-06-24 13:33:00,17962403153575521,Instagram,Photo,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/Ct341HgMlxg/,"Pay your mechanic, buy fuel, pay for oil change and keep track of all logistics costs.​
Get a Stanbic IBTC Car Maintenance Card to keep business moving, literally. Email CallMe@stanbicibtc.com to begin.​

#ITCANBE​

​",1505,1505,1406,1406,2.66,2.84,40,18,18,20,2,2023,1,afternoon,Saturday,1,34,0,1,Jun
2023-06-25 07:10:00,18027118726554016,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct5xy-jMAcu/,"No matter the investment vehicle you choose, we’ve got you covered. Email CallMe@stanbicibtc.com to get started.​
#ITCANBE",979,979,925,925,1.94,2.05,19,16,16,0,3,2023,1,morning,Sunday,1,17,0,1,Jun
2023-06-25 13:00:00,18251648515090500,Instagram,Carousel,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct6Z5QJsrSj/,"Running your business without a plan? It shouldn’t be!​
Here is a simple outline you can follow. ​
#SMETip​
#ITCANBE",1158,1158,928,928,2.59,3.23,30,18,18,1,11,2023,0,afternoon,Sunday,1,20,1,2,Jun
2023-06-25 15:30:00,18014074297637639,Instagram,Photo,stanbicibtc,Kemi Amoo,https://www.instagram.com/p/Ct6rBD6NLas/,"Make it a date with us at the Ladies At The Table Empowerment Series 3.0 (LATTES). 
Don’t forget to tell a friend.
Visit the link in our bio and click on 'LATTES 3.0' to register.
#LATTES
#ITCANBE",1832,1832,1709,1709,2.73,2.93,50,43,43,4,3,2023,1,afternoon,Sunday,1,37,0,2,Jun
2023-06-25 16:50:00,18194709274266392,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct60LB5pmPB/,"What’s the best route for Karo Industries?​
Drop your answers in the comments.​
#ITCANBE",669,669,625,625,1.94,2.08,13,11,11,2,0,2023,0,afternoon,Sunday,1,14,1,1,Jun
2023-06-26 08:37:00,17991029843078335,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct8gi9Cs8M4/,"Your mindset sets the tone for your life!​
Think positive thoughts this week and #GoForIt 💪🏾 
#PowerUpMonday​
#ITCANBE",736,736,676,676,5.57,6.07,41,22,22,18,1,2023,0,morning,Monday,0,18,0,3,Jun
2023-06-26 15:09:00,17960624957578314,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct9NaEus-9D/,"Our dedicated team of investment banking specialists leverage deep sector insights to offer our clients innovative advisory, capital markets and financing solutions to drive growth.​
Visit the link in our bio and click on 'Trusted Partner'  to learn more.​
#TrustedPartner​
#ITCANBE",760,760,713,713,3.29,3.51,25,19,19,5,1,2023,2,afternoon,Monday,0,41,0,2,Jun
2023-06-27 07:48:00,18009364096698465,Instagram,Video,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct-_vZlN3Xf/,"Today we recognise the passion, determination, and innovation of micro, small and medium-sized business owners worldwide. Thank you for driving growth, creating jobs and bringing unique products and services to society.​
You inspire us 💪🏾 
#MSMEDay​
#ITCANBE",1006,1006,934,934,2.19,2.36,22,15,15,3,4,2023,0,morning,Tuesday,0,37,0,2,Jun
2023-06-27 10:50:00,18052736407431673,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct_Uj6ZtJlu/,"To all the small business owners continually grinding and putting in the hard work, we see you and we appreciate you 💪🏾 
Tag any small business in the comments to appreciate them!​
#ITCANBE",1161,1161,1076,1076,4.82,5.2,56,30,30,24,2,2023,0,morning,Tuesday,0,33,0,1,Jun
2023-06-27 15:07:00,17965598309339161,Instagram,Photo,stanbicibtc,Blessing Ubah,https://www.instagram.com/p/Ct_x-Y9syjy/,"They give their today to grow your business, so why not ensure a future without worries for them? Move your employees to a Stanbic IBTC Pension Plan and get them set for retirement. Send an email to CallMe@stanbicibtc.com to get started.​
#ITCANBE",1230,1230,1112,1112,3.9,4.32,48,33,33,15,0,2023,1,afternoon,Tuesday,0,42,1,1,Jun
2023-06-27 16:38:00,18043531690467301,Instagram,Photo,stanbicibtc,Sophia Amuka,https://www.instagram.com/p/Ct_8do2MqsB/,"Our branches will be closed on Wednesday and Thursday this week due to the Eid-el Kabir holidays.
You can stay on top of your transactions by using any of our digital channels.
#ITCANBE",1831,1831,1677,1677,3.0,3.28,55,32,32,21,2,2023,0,afternoon,Tuesday,0,33,0,1,Jun
2023-06-28 21:23:00,17869589693937383,Instagram,Video,stanbicibtc,Damilare Oyekanmi,https://www.instagram.com/p/CuDB31etMnN/,"Go ahead, embrace your inner hero, and shield your home with confidence!
#WealthWednesday
#ITCANBE",885,885,832,832,2.49,2.64,22,14,14,8,0,2023,2,night,Wednesday,0,14,0,2,Jun
